"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","target.org.colour","slope.clean","new_slopes","rob_reg__slopes","p_values_olsr_slopes","r.square.olsr","ratio_slopes_rr_olsr"
"988","#REF!","R�a de Vigo (NW Iberia)","5","","2001-07-16",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",17.46,1063.86023,35,"5",8.229122,0.085631,2,0,17.46,NA,NA,NA,5.25,NA,"gC m-3",NA,8.42e+08,1.01e+09,5.48e+08,3.79e+08,2.29e+08,1.29e+08,81600000,16200000,10100000,4150000,4090000,11900000,16100000,5940000,4250000,1690000,311000,31800,29300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.756216741,"","Phytoplankton","phytoplankton","4","forestgreen",-0.756216741,-0.756216741322635,-0.751778877606092,8.38774430121545e-10,0.896633717119619,0.994131492793931
"989","#REF!","R�a de Vigo (NW Iberia)","5","","2001-07-16",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",17.46,1063.86023,35,"5",8.229122,0.085631,2,0,17.46,NA,NA,NA,4.03,NA,"gC m-3",NA,2.43e+08,2.83e+08,1.42e+08,5.4e+07,63700000,5.6e+07,36600000,22700000,16700000,9690000,4090000,10900000,13500000,3930000,1650000,583000,173000,63600,NA,13500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.66302702,"","Phytoplankton","phytoplankton","4","forestgreen",-0.66302702,-0.663027019527148,-0.622242984673375,5.21935950174037e-10,0.902213093271092,0.938488124772615
"990","#REF!","R�a de Vigo (NW Iberia)","6","","2001-07-19",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.45,1063.86023,35,"5",8.229122,0.085631,2,0,13.45,13.45,NA,NA,2.18,NA,"gC m-3",NA,2.95e+09,3.22e+09,2.4e+09,8.68e+08,2.8e+08,2.23e+08,1.79e+08,114000000,42300000,17100000,13700000,22400000,16100000,5370000,2430000,492000,776000,159000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.802173496,"","Phytoplankton","phytoplankton","4","forestgreen",-0.802173496,-0.80217349607858,-0.803507322624595,1.36747408908756e-13,0.969827281798545,1.00166276576233
"991","#REF!","R�a de Vigo (NW Iberia)","6","","2001-07-19",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.45,1063.86023,35,"5",8.229122,0.085631,2,0,13.45,NA,NA,NA,2.45,NA,"gC m-3",NA,1.98e+09,1.79e+09,1.74e+09,7.97e+08,2.66e+08,1.66e+08,1.42e+08,89000000,79400000,75600000,29900000,8240000,8710000,3930000,3290000,339000,138000,143000,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.849567837,"","Phytoplankton","phytoplankton","4","forestgreen",-0.849567837,-0.849567836828453,-0.849567789348159,2.86245016038149e-13,0.959445006608497,0.999999943910493
"992","#REF!","R�a de Vigo (NW Iberia)","6","","2001-07-19",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.45,1063.86023,35,"5",8.229122,0.085631,2,0,13.45,NA,NA,NA,0.84,NA,"gC m-3",NA,4.04e+08,2.68e+08,1.16e+08,3.7e+07,57700000,42900000,31800000,22800000,13100000,9080000,1970000,3720000,665000,200000,61000,75300,34500,31800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8330668,"","Phytoplankton","phytoplankton","4","forestgreen",-0.8330668,-0.833066800060897,-0.834450999978849,3.44957784848473e-12,0.954869344357137,1.00166157141162
"993","#REF!","R�a de Vigo (NW Iberia)","7","","2001-09-05",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",12.66,1063.86023,35,"5",8.229122,0.085631,2,0,12.66,12.66,NA,NA,6.49,NA,"gC m-3",NA,1.19e+09,1.12e+09,1.04e+09,1.2e+09,1.32e+09,4.18e+08,2.95e+08,146000000,64900000,17500000,3530000,2350000,772000,489000,406000,169000,17300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.036524772,"","Phytoplankton","phytoplankton","4","forestgreen",-1.036524772,-1.03652477211205,-1.05231212313519,1.38893573266432e-10,0.940218587571061,1.01523104084114
"994","#REF!","R�a de Vigo (NW Iberia)","7","","2001-09-05",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",12.66,1063.86023,35,"5",8.229122,0.085631,2,0,12.66,NA,NA,NA,5.12,NA,"gC m-3",NA,7.58e+08,1.09e+09,8.88e+08,7.42e+08,8.24e+08,6.87e+08,7.8e+08,945000000,6.98e+08,1.78e+08,5.1e+07,5060000,1850000,1130000,406000,113000,121000,47700,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.982079306,"","Phytoplankton","phytoplankton","4","forestgreen",-0.982079306,-0.982079305809852,-0.989489188571085,4.19864546430835e-09,0.875226404751529,1.00754509592638
"995","#REF!","R�a de Vigo (NW Iberia)","7","","2001-09-05",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",12.66,1063.86023,35,"5",8.229122,0.085631,2,0,12.66,NA,NA,NA,1.01,NA,"gC m-3",NA,7.35e+08,5e+08,2.78e+08,1.8e+08,2.05e+08,98900000,1.27e+08,97900000,72900000,36700000,8220000,4460000,1130000,467000,427000,94100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.817887787,"","Phytoplankton","phytoplankton","4","forestgreen",-0.817887787,-0.817887786796443,-0.818432246163822,7.59906904973951e-09,0.913967955716282,1.00066568931885
"996","#REF!","R�a de Vigo (NW Iberia)","8","","2001-10-08",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.23,1063.86023,35,"5",8.229122,0.085631,2,0,15.23,15.23,NA,NA,7.38,NA,"gC m-3",NA,3.26e+09,2.49e+09,8.39e+08,4.9e+08,5.1e+08,3.85e+08,3.44e+08,240000000,1.62e+08,1.21e+08,2.52e+08,194000000,20000000,4130000,1630000,1430000,1690000,223000,29300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.792294582,"","Phytoplankton","phytoplankton","4","forestgreen",-0.792294582,-0.79229458179631,-0.772913029283347,3.49367417051313e-09,0.877876413363221,0.975537441304057
"997","#REF!","R�a de Vigo (NW Iberia)","8","","2001-10-08",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.23,1063.86023,35,"5",8.229122,0.085631,2,0,15.23,NA,NA,NA,4.91,NA,"gC m-3",NA,5.61e+09,3.03e+09,9.49e+08,6.86e+08,6.87e+08,3.71e+08,2.75e+08,199000000,1.09e+08,63800000,47500000,109000000,15300000,3190000,743000,632000,580000,24200,44600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.904137719,"","Phytoplankton","phytoplankton","4","forestgreen",-0.904137719,-0.904137718744724,-0.887507952241979,4.71832819984107e-11,0.926197341284328,0.98160704236915
"998","#REF!","R�a de Vigo (NW Iberia)","8","","2001-10-08",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.23,1063.86023,35,"5",8.229122,0.085631,2,0,15.23,NA,NA,NA,4.93,NA,"gC m-3",NA,6.61e+09,3.64e+09,1.2e+09,8.46e+08,8.68e+08,5e+08,3.37e+08,223000000,1.37e+08,1.12e+08,75500000,123000000,13300000,3650000,1710000,866000,898000,159000,58400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858191712,"","Phytoplankton","phytoplankton","4","forestgreen",-0.858191712,-0.858191711974231,-0.854703881164797,4.18852157859589e-12,0.944437420432267,0.99593583719531
"999","#REF!","R�a de Vigo (NW Iberia)","9","","2001-11-05",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",14.49,1063.86023,35,"5",8.229122,0.085631,2,0,14.49,14.49,NA,NA,1.71,NA,"gC m-3",17300000,1.45e+10,4.43e+09,2.33e+09,2.67e+09,1.83e+09,4.62e+08,2.27e+08,77200000,37500000,36700000,6850000,2450000,819000,267000,142000,37600,17300,63600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.012172617,"","Phytoplankton","phytoplankton","4","forestgreen",-1.012172617,-1.01217261712508,-1.17326189976421,6.70777972983709e-08,0.827635091151934,1.1591519865867
"1000","#REF!","R�a de Vigo (NW Iberia)","9","","2001-11-05",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",14.49,1063.86023,35,"5",8.229122,0.085631,2,0,14.49,NA,NA,NA,1.38,NA,"gC m-3",NA,9.12e+09,3.89e+09,1.53e+09,1.43e+09,9.62e+08,3.08e+08,1.05e+08,70300000,37500000,17300000,7020000,6870000,3720000,800000,345000,169000,51800,15900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.071964571,"","Phytoplankton","phytoplankton","4","forestgreen",-1.071964571,-1.07196457070831,-1.06646324660581,6.36670513984479e-17,0.988423661087391,0.994867997932941
"1001","#REF!","R�a de Vigo (NW Iberia)","9","","2001-11-05",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",14.49,1063.86023,35,"5",8.229122,0.085631,2,0,14.49,NA,NA,NA,0.61,NA,"gC m-3",11500000,7.9e+09,2.63e+09,7.8e+08,6.22e+08,5.14e+08,88500000,63800000,29700000,2.3e+07,10100000,4770000,4590000,555000,311000,20300,37600,17300,15900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.975487115,"","Phytoplankton","phytoplankton","4","forestgreen",-0.975487115,-0.975487115398789,-1.10102669472477,3.53720337796688e-08,0.840012528313049,1.12869424700168
"1002","#REF!","R�a de Vigo (NW Iberia)","10","","2001-12-03",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.05,1063.86023,35,"5",8.229122,0.085631,2,0,18.05,18.05,NA,NA,1.3,NA,"gC m-3",NA,5.29e+09,3.73e+09,1.75e+09,1.69e+09,9.73e+08,1.26e+08,1.1e+08,63600000,43600000,2.7e+07,7020000,1950000,652000,311000,224000,NA,51800,NA,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0892442,"","Phytoplankton","phytoplankton","4","forestgreen",-1.0892442,-1.08924420024067,-1.08861117701415,2.09667037788714e-15,0.986355265827777,0.99941884199535
"1003","#REF!","R�a de Vigo (NW Iberia)","10","","2001-12-03",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.05,1063.86023,35,"5",8.229122,0.085631,2,0,18.05,NA,NA,NA,1.13,NA,"gC m-3",NA,5.4e+09,2.11e+09,1.06e+09,1.15e+09,4.89e+08,88500000,56400000,34200000,2.3e+07,19400000,5280000,2320000,892000,400000,224000,18800,51800,31800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.069139505,"","Phytoplankton","phytoplankton","4","forestgreen",-1.069139505,-1.06913950532224,-1.04412329128546,2.22924557820653e-15,0.981951407198292,0.976601543954226
"1004","#REF!","R�a de Vigo (NW Iberia)","10","","2001-12-03",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.05,1063.86023,35,"5",8.229122,0.085631,2,0,18.05,NA,NA,NA,0.62,NA,"gC m-3",NA,1.16e+09,3.45e+08,3.13e+08,3.07e+08,1.33e+08,49500000,36600000,30800000,13700000,8890000,2850000,1020000,387000,178000,81300,37600,17300,31800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.973802212,"","Phytoplankton","phytoplankton","4","forestgreen",-0.973802212,-0.973802212029711,-0.97744817817028,6.00860225229756e-15,0.979572657129117,1.0037440520522
"1005","#REF!","R�a de Vigo (NW Iberia)","11","","2002-01-31",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.14,1063.86023,35,"5",8.229122,0.085631,2,0,13.14,13.14,NA,NA,0.88,NA,"gC m-3",NA,2.16e+08,4.87e+08,7.71e+08,1.1e+09,1.01e+09,3.46e+08,2.5e+08,117000000,1.04e+08,61900000,12300000,6480000,265000,156000,20300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.985017313,"","Phytoplankton","phytoplankton","4","forestgreen",-0.985017313,-0.985017312652626,-1.00065810829543,1.34871017694438e-05,0.778352157405074,1.015878700901
"1006","#REF!","R�a de Vigo (NW Iberia)","11","","2002-01-31",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.14,1063.86023,35,"5",8.229122,0.085631,2,0,13.14,NA,NA,NA,0.6,NA,"gC m-3",NA,5.06e+08,1.06e+09,6.81e+08,8.73e+08,6.54e+08,2.69e+08,1.93e+08,95200000,60500000,23700000,4010000,5450000,508000,178000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.994189077,"","Phytoplankton","phytoplankton","4","forestgreen",-0.994189077,-0.994189076857887,-1.01175795601258,1.32929985459746e-07,0.890148411148378,1.01767156712846
"1007","#REF!","R�a de Vigo (NW Iberia)","11","","2002-01-31",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.14,1063.86023,35,"5",8.229122,0.085631,2,0,13.14,NA,NA,NA,0.4,NA,"gC m-3",NA,5.94e+08,1.21e+09,4.03e+08,5.05e+08,4.73e+08,1.77e+08,1.03e+08,57000000,31300000,11600000,7040000,4720000,434000,133000,81300,37600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.012450986,"","Phytoplankton","phytoplankton","4","forestgreen",-1.012450986,-1.01245098588699,-1.0214426357143,1.25813972374052e-09,0.933373076294223,1.00888107161594
"1008","#REF!","R�a de Vigo (NW Iberia)","12","","2002-02-18",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",14.46,1063.86023,35,"5",8.229122,0.085631,2,0,14.46,14.46,NA,NA,0.95,NA,"gC m-3",NA,2.31e+09,2.42e+09,1.88e+09,2.44e+09,1.45e+09,3.41e+08,1.25e+08,107000000,54300000,40500000,22800000,19400000,2750000,3860000,893000,452000,104000,63600,29300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.953399783,"","Phytoplankton","phytoplankton","4","forestgreen",-0.953399783,-0.953399783153112,-0.957693491302781,2.68553564202963e-14,0.969283618360345,1.00450357591783
"1009","#REF!","R�a de Vigo (NW Iberia)","12","","2002-02-18",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",14.46,1063.86023,35,"5",8.229122,0.085631,2,0,14.46,NA,NA,NA,0.92,NA,"gC m-3",NA,2.61e+09,2.19e+09,1.13e+09,1.68e+09,1.16e+09,3.27e+08,1.13e+08,89000000,58800000,18900000,8090000,12300000,1870000,622000,488000,376000,69100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966751637,"","Phytoplankton","phytoplankton","4","forestgreen",-0.966751637,-0.966751637448101,-0.967665365529315,4.95718904390975e-13,0.97174607958691,1.00094515333033
"1010","#REF!","R�a de Vigo (NW Iberia)","13","","2002-02-21",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.24,1063.86023,35,"5",8.229122,0.085631,2,0,13.24,13.24,NA,NA,1.91,NA,"gC m-3",NA,2.27e+09,3.21e+09,2.13e+09,3e+09,2.21e+09,5.08e+08,1.79e+08,73100000,5.5e+07,30800000,15400000,5670000,5030000,845000,366000,188000,104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.006562067,"","Phytoplankton","phytoplankton","4","forestgreen",-1.006562067,-1.00656206711234,-1.02976986216094,1.67289085009449e-12,0.966781560536158,1.0230564968836
"1011","#REF!","R�a de Vigo (NW Iberia)","13","","2002-02-21",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",13.24,1063.86023,35,"5",8.229122,0.085631,2,0,13.24,NA,NA,NA,1.34,NA,"gC m-3",NA,1.76e+09,2.89e+09,1.57e+09,2.51e+09,1.67e+09,3.02e+08,1.08e+08,36500000,20900000,14200000,14200000,12700000,5550000,1560000,447000,263000,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.972823058,"","Phytoplankton","phytoplankton","4","forestgreen",-0.972823058,-0.972823057767775,-0.964227251656749,3.5091525386684e-11,0.950206734243078,0.991164059823044
"1012","#REF!","R�a de Vigo (NW Iberia)","14","","2002-02-25",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.33,1063.86023,35,"5",8.229122,0.085631,2,0,15.33,15.33,NA,NA,14.74,NA,"gC m-3",NA,1.01e+09,2.36e+09,3.63e+09,3.64e+09,1.76e+09,8.41e+08,3.37e+08,134000000,1.08e+08,63700000,31600000,19700000,13600000,2590000,2110000,487000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.825175666,"","Phytoplankton","phytoplankton","4","forestgreen",-0.825175666,-0.825175666495807,-0.888035464319687,2.7177133601499e-09,0.925662413872847,1.07617747457871
"1013","#REF!","R�a de Vigo (NW Iberia)","14","","2002-02-25",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15.33,1063.86023,35,"5",8.229122,0.085631,2,0,15.33,NA,NA,NA,9.66,NA,"gC m-3",NA,1.05e+09,2e+09,1.73e+09,1.81e+09,1.28e+09,6.29e+08,3.84e+08,146000000,1.28e+08,69900000,38900000,21300000,6390000,2010000,791000,159000,69100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.919248658,"","Phytoplankton","phytoplankton","4","forestgreen",-0.919248658,-0.919248658260514,-0.932160662879548,1.51785920525435e-09,0.917883618962946,1.01404625915652
"1014","#REF!","R�a de Vigo (NW Iberia)","15","","2002-02-28",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.89,1063.86023,35,"5",8.229122,0.085631,2,0,18.89,18.89,NA,NA,2.56,NA,"gC m-3",NA,8.31e+08,1.35e+09,9.14e+08,7.5e+08,4.94e+08,1.58e+08,1.05e+08,68100000,59800000,34100000,16800000,12200000,2750000,NA,1140000,489000,450000,765000,527000,162000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.721195711,"","Phytoplankton","phytoplankton","4","forestgreen",-0.721195711,-0.721195710918123,-0.723839831532919,6.7956083686859e-15,0.973862416876489,1.00366630096739
"1015","#REF!","R�a de Vigo (NW Iberia)","15","","2002-02-28",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.89,1063.86023,35,"5",8.229122,0.085631,2,0,18.89,NA,NA,NA,2.2,NA,"gC m-3",NA,6.99e+08,1.4e+09,8.7e+08,8.88e+08,4.26e+08,2.12e+08,76100000,38800000,35100000,28400000,16800000,12100000,2600000,1650000,NA,677000,760000,668000,409000,54000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.733519505,"","Phytoplankton","phytoplankton","4","forestgreen",-0.733519505,-0.733519505041484,-0.738879910152638,1.49251581361956e-14,0.971331498660152,1.00730778815846
"1016","#REF!","R�a de Vigo (NW Iberia)","15","","2002-02-28",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,20,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",18.89,1063.86023,35,"5",8.229122,0.085631,2,0,18.89,NA,NA,NA,2.79,NA,"gC m-3",NA,5.73e+08,9.82e+08,7.27e+08,6.78e+08,3.54e+08,99200000,39200000,NA,33700000,2.4e+07,20600000,14600000,8580000,1250000,1100000,640000,345000,413000,352000,135000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.704965925,"","Phytoplankton","phytoplankton","4","forestgreen",-0.704965925,-0.704965924659324,-0.707341057204199,3.50960321843117e-14,0.968302810447473,1.00336914469192
