"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","log10_1X_chla_insitu","target.org.colour","target_organisms_UVP_NET","slope.clean","slope_OSLR_max.to.NA","intercept_OSLR_max.to.NA","p_value_olsr","r.square.olsr","N.bins.used","x.value.of.maximum","rob_reg__slope","rob_reg_intercept","slope_ratio_OLSR_RR"
"2704","#REF!","triatlas","m158_115_1","m158_mn08_n5","19.10.05",-9.97523333333334,0.0013833333333333,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,100,0,"Estimated from Biovolume","Rainer Kiko",31.103125,"Night",25,560.738281,35,"4",8.258395,0.057316,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410488039234263,0.117538685492025,1.04507520564899,7.34834963034356,25.4074748961953,40.1411682279942,33.4008616837709,30.8616947099635,48.9408237415131,34.756635707451,11.264476430563,4.6849207068121,1.40000433418861,0.431005515227283,0.203407223286813,NA,0.0736920936462515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.502058339,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.502058339,-1.40713966594625,-4.50586997995066,4.95921784285904e-06,0.988383117761079,7,3.05e-05,-1.04464887369032,-2.1195282908398,0.999999999999999
"2705","#REF!","triatlas","m158_124_1","m158_mn09_n1","19.10.06",-11.9888333333333,0.0013,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,1000,600,"Estimated from Biovolume","Rainer Kiko",122.5125,"Night",25,545.797974,35,"4",8.250842,0.054235,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0779815893806964,0.431128884427808,1.01209808408009,2.25448368465272,2.12912927207588,1.18479490483722,0.932466658348441,0.950893260713959,0.480364368190126,0.802581614430604,0.0877908830525971,0.0205426019058205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35138267,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.35138267,-0.71673487019085,-3.07765089173753,0.00198520738190838,0.766358944183797,9,7.63e-06,-1.21267343174462,-3.45259404221959,0.999999999999999
"2706","#REF!","triatlas","m158_124_1","m158_mn09_n2","19.10.06",-11.9888333333333,0.0013,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,600,300,"Estimated from Biovolume","Rainer Kiko",86.7,"Night",25,545.797974,35,"4",8.250842,0.054235,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393655657383944,0.209891948168343,0.671899500592068,1.09543111972793,2.54898152073153,5.14191355559405,3.71470338978124,2.44816260732774,2.40258663921737,0.5909176502254,0.201433536995722,0.105251467272382,0.027504861139372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.538163003,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.538163003,-1.08805835573196,-4.27073262603026,7.92009790077799e-05,0.937223947251273,8,1.53e-05,-0.70069032064276,-0.693341441813163,1
"2707","#REF!","triatlas","m158_124_1","m158_mn09_n3","19.10.06",-11.9888333333333,0.0013,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,300,200,"Estimated from Biovolume","Rainer Kiko",33.625,"Night",25,545.797974,35,"4",8.250842,0.054235,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0854668705408945,0.17597924022476,1.4055101325917,4.0409650003494,3.69470345273638,2.1253265167632,0.992175634906219,0.991948728054929,0.515990928081006,0.185132459214997,0.0305485246698948,0.0382926251097731,NA,NA,NA,NA,NA,0.0306312384891086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34655534,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.34655534,-0.927307964712302,-3.90192758248549,3.3353554115438e-05,0.925806917838572,9,7.63e-06,-0.913959270124162,-1.58981418140282,0.981666612837152
"2709","#REF!","triatlas","m158_124_1","m158_mn09_n5","19.10.06",-11.9888333333333,0.0013,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,100,0,"Estimated from Biovolume","Rainer Kiko",34.465625,"Night",25,545.797974,35,"4",8.250842,0.054235,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209607750533099,3.83394404290332,8.81458415609981,14.5239435018617,15.9735451025587,20.1530336933533,24.7484481212162,19.4320346586373,15.8519267894082,4.19602529549085,1.72825170049774,0.383727800401794,0.403464068565367,NA,0.302191895095612,0.0756760426916373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.403956643,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.403956643,-1.15475550001392,-3.6097969032855,0.00032449793108146,0.938591967986402,7,3.05e-05,-0.3659034842496,-0.0456566512313028,1
"2710","#REF!","triatlas","m158_133_1","m158_mn10_n1","19.10.06",-14.0016666666667,0.0001166666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,1000,600,"Estimated from Biovolume","Rainer Kiko",136.125,"Day",25,533.22998,35,"4",8.241021,0.054975,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0946182624275747,1.15918382141082,3.48138005489012,3.60601073800019,1.98193806928404,2.12339719335392,0.994020118078109,0.756877121033622,0.705264699937798,0.259622538957435,0.681845646256091,0.0716623345687021,0.0249454530158226,0.00796691979264948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.149713973,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.149713973,-0.78781822562899,-3.50966042277511,3.99818352876886e-05,0.859646569194246,11,3.81e-06,-0.631020730591566,-0.509002820112413,1
"2711","#REF!","triatlas","m158_133_1","m158_mn10_n2","19.10.06",-14.0016666666667,0.0001166666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,600,300,"Estimated from Biovolume","Rainer Kiko",102,"Day",25,533.22998,35,"4",8.241021,0.054975,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108002748765091,0.0886779253784498,2.4238658903348,8.49496501329993,5.31096749136989,3.2002925021713,4.26960873838888,2.31324464092693,2.27063764706703,1.93223472576643,0.414391899567607,0.53362384107863,0.116036434534662,0.0174893485394817,0.0826902901209618,0.022565403324349,0.0185341348600571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.540700449,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.540700449,-0.735557370155727,-3.05442710215596,1.54561141482446e-07,0.906757789281342,14,1.91e-06,-0.129411095457552,1.2053974062366,1.07422680895293
"2712","#REF!","triatlas","m158_133_1","m158_mn10_n3","19.10.06",-14.0016666666667,0.0001166666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,300,200,"Estimated from Biovolume","Rainer Kiko",33.625,"Day",25,533.22998,35,"4",8.241021,0.054975,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210895501208632,5.69640022335597,15.4810401033143,10.5270408868397,8.33271493227576,7.26809303967396,6.71085510812305,2.32862330751427,1.15667110247249,0.492826653098876,0.0521203942910474,0.198009103487945,0.0395371347593855,0.0390134138599585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.105177804,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.105177804,-0.885255107508728,-3.5854134506181,9.41136317972595e-07,0.91807163461044,12,1.91e-06,-1.10897901170137,-2.68568911794041,1
"2714","#REF!","triatlas","m158_133_1","m158_mn10_n5","19.10.06",-14.0016666666667,0.0001166666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,100,0,"Estimated from Biovolume","Rainer Kiko",35.30625,"Day",25,533.22998,35,"4",8.241021,0.054975,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347967895129876,0.184439012532184,0.466068583287412,11.4747404277967,24.535561004015,29.5641572473895,32.5522882810517,17.4076559973138,9.30403500003852,8.91207972481048,13.9751022766511,3.27257385589898,0.295788542393633,0.103162662790112,0.0307618589672702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.26355908,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-2.26355908,-1.23002102479208,-4.44634274360954,0.000323031921708898,0.859209733416316,9,7.63e-06,-0.20901179661352,0.677180956862798,1
"2715","#REF!","triatlas","m158_136_1","m158_mn11_n1","19.10.06",-13.9886833333333,0.00075,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,1000,600,"Estimated from Biovolume","Rainer Kiko",163.35,"Night",25,533.384338,35,"4",8.241064,0.054971,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077315169383464,1.21627404107398,1.59762643858566,1.02043776750753,0.24660224360859,0.0590563927705473,0.0394431583038219,0.0092269289288855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",NA,-1.52400992770127,-8.4134606703222,0.000164422413987578,0.979133869898627,6,1.91e-06,-0.759269785661688,-1.11692914016904,1
"2717","#REF!","triatlas","m158_136_1","m158_mn11_n3","19.10.06",-13.9886833333333,0.00075,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,300,200,"Estimated from Biovolume","Rainer Kiko",40.35,"Night",25,533.384338,35,"4",8.241064,0.054971,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443467723340813,2.79005093091593,4.80600336587325,3.48875283476438,0.907816578013842,0.199773289758674,0.0944093452394852,NA,0.0427253452985301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",NA,-1.54694458239071,-8.02458655097312,0.0025505894791423,0.967164351648022,5,1.91e-06,-1.31743696717484,-3.20512395939897,0.986757746232206
"2718","#REF!","triatlas","m158_136_1","m158_mn11_n4","19.10.06",-13.9886833333333,0.00075,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,200,100,"Estimated from Biovolume","Rainer Kiko",26.9,"Night",25,533.384338,35,"4",8.241064,0.054971,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872862461718469,5.34032760303094,7.21348363332794,3.35787138497596,0.737257834722975,0.239611930946491,0.0436261655885487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",NA,-1.85475224020211,-9.63711643003609,0.000660484872838813,0.986606934925062,5,1.91e-06,-0.6029906866288,-0.253598274556302,1
"2720","#REF!","triatlas","m158_140_1","m158_mn12_n1","19.10.06",-15.0025833333333,0.0006666666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,1000,600,"Estimated from Biovolume","Rainer Kiko",163.35,"Night",25,533.187439,35,"4",8.235626,0.055124,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0450458526176096,1.18544356236199,4.35324487467784,4.49779902585289,2.54810838331521,1.44977588570032,0.793752930503645,0.645650056112777,0.622230409020057,0.22775254328671,0.407430982668271,0.11492941640383,0.0145681899483801,0.0168391576270785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.181605167,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.181605167,-0.768276606429622,-3.44824886816185,8.01656385902828e-06,0.901377243458488,11,3.81e-06,-0.585773337412492,-0.387522788551082,1
"2723","#REF!","triatlas","m158_140_1","m158_mn12_n4","19.10.06",-15.0025833333333,0.0006666666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,200,100,"Estimated from Biovolume","Rainer Kiko",40.35,"Night",25,533.187439,35,"4",8.235626,0.055124,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26172463473398,10.4406849082296,16.8373074663588,13.5883346134398,10.2194254026502,6.23511803998574,4.49888025225196,2.29839085033813,1.13767318840322,0.960557562605192,0.235586943217859,0.0544727026142041,0.0339908253134112,0.0625317197972744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.426634247,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.426634247,-0.876951178754321,-3.50945344621,1.46279165083857e-07,0.943413047373016,12,1.91e-06,-0.203203706964893,1.17620769954819,1
"2724","#REF!","triatlas","m158_140_1","m158_mn12_n5","19.10.06",-15.0025833333333,0.0006666666666666,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,100,0,"Estimated from Biovolume","Rainer Kiko",42.03125,"Night",25,533.187439,35,"4",8.235626,0.055124,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0402648475807264,0.170398773861967,0.586811908312842,7.12156019202798,16.9807332941851,29.2256958525001,33.7499445215348,20.116442742184,15.7409667907619,12.8046455834459,10.968776478927,3.10901904960721,0.633402441152192,0.874979184026351,0.157548869148302,NA,NA,0.0333653566376767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.406669363,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.406669363,-0.931105823029589,-3.02042343273983,8.07957172825304e-05,0.904709018611931,9,7.63e-06,-0.341076271615509,0.471767419900839,0.863174916078359
"2726","#REF!","triatlas","m158_144_1","m158_mn13_n2","19.10.07",-14.9700833333333,0.0031,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,600,300,"Estimated from Biovolume","Rainer Kiko",102,"Day",25,530.6026,35,"4",8.235748,0.055128,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0802731266788605,2.71732028809324,11.2607913455117,7.5851310477041,3.32796163682524,4.23306374589347,3.51212540617629,2.34665670490575,2.28917136948284,0.779522664047407,0.362818900540446,0.229512930940098,0.152632685996392,0.0635027096637928,0.0123661814002414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.957445378,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-0.957445378,-0.725490264687524,-2.89703386134021,2.04440157147084e-07,0.92141991116211,13,1.91e-06,-0.406579847195691,-0.0300397936213145,1.00000000000001
"2727","#REF!","triatlas","m158_144_1","m158_mn13_n3","19.10.07",-14.9700833333333,0.0031,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,300,200,"Estimated from Biovolume","Rainer Kiko",40.35,"Day",25,530.6026,35,"4",8.235748,0.055128,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312640572898949,NA,0.389791893574204,9.11677933090431,14.9397148064745,10.8532386312381,5.85370986251356,4.68006022010392,3.21903564359991,2.1034213207691,2.41936295629415,0.226504514321326,0.166764096220816,0.0681871297186551,0.0361442283373001,0.0568287212108402,0.0734541715217401,0.026365369479446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.385710484,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.385710484,-0.768551773171769,-3.11534834826729,2.71780598463438e-08,0.930083629349915,14,1.91e-06,-0.460759926524381,0.00319374870996552,1
"2728","#REF!","triatlas","m158_144_1","m158_mn13_n4","19.10.07",-14.9700833333333,0.0031,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,200,100,"Estimated from Biovolume","Rainer Kiko",40.35,"Day",25,530.6026,35,"4",8.235748,0.055128,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1253115238256,9.35320493168368,17.1642870208773,12.8243386352301,9.24759252292045,6.98540701723601,3.43216318332938,2.39592593347393,1.26032668380044,0.255556616369042,0.061811141513693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.174893509,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-2.174893509,-0.945407479695008,-3.89483112948884,9.29822292258087e-05,0.900852670742179,9,1.91e-06,-0.751061569814818,-1.06371551546517,1
"2729","#REF!","triatlas","m158_144_1","m158_mn13_n5","19.10.07",-14.9700833333333,0.0031,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,100,0,"Estimated from Biovolume","Rainer Kiko",43.7125,"Day",25,530.6026,35,"4",8.235748,0.055128,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418602744958579,0.372487571189116,11.1721247496639,25.2826040302666,40.4285811842017,40.9549161915326,20.3338370306495,9.50661590120882,8.58009361148762,7.69851368337385,2.05668123644046,0.256074241980329,NA,NA,0.0327979064750591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.454972945,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-2.454972945,-1.03191794475754,-3.57180179459762,0.00270676309385973,0.858326196165263,7,7.63e-06,-1.30211128973685,-3.03362582830854,0.999999999999996
"2730","#REF!","triatlas","m158_159_1","m158_mn14_n1","19.10.08",-16.9877333333333,-0.0039833333333333,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,1000,600,"Estimated from Biovolume","Rainer Kiko",163.35,"Day",26,529.620789,35,"4",8.224628,0.052547,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122239912595884,0.0175059936695271,0.159095153406131,1.39298558441636,4.58598897713855,4.76645915902155,2.2717626619477,1.31688507186628,0.916147377397854,0.544756680736619,0.472066270882042,0.161741614382514,0.263232583029068,0.124746133912922,0.0443665981643457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71952646,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-0.71952646,-0.662815321776908,-3.00379365770789,8.20280753719865e-07,0.958557704675397,10,3.81e-06,-0.502041390365973,-0.666460799228694,1
"2731","#REF!","triatlas","m158_159_1","m158_mn14_n2","19.10.08",-16.9877333333333,-0.0039833333333333,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,600,300,"Estimated from Biovolume","Rainer Kiko",102,"Day",26,529.620789,35,"4",8.224628,0.052547,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147420888777552,2.63930068847058,10.6656648844459,7.02639342264414,3.69792546019272,3.82309737010769,3.24817651083548,2.47250806323215,2.76011374215191,1.1309379641024,0.594327391142486,0.139527492531283,0.176889873311005,0.0296935686311811,0.0167390130102339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.094410929,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.094410929,-0.73209573122748,-2.91981018270765,8.87020734374549e-07,0.897592278186618,13,1.91e-06,-1.23401089037683,-2.88905218167779,0.999999999999999
"2732","#REF!","triatlas","m158_159_1","m158_mn14_n3","19.10.08",-16.9877333333333,-0.0039833333333333,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,300,200,"Estimated from Biovolume","Rainer Kiko",40.35,"Day",26,529.620789,35,"4",8.224628,0.052547,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0486336523479318,NA,0.440554245138878,9.11597112496252,15.4288127631714,10.5733113966036,5.88067482673481,4.04212311724764,2.62566879934124,1.85682299233779,2.22246275971928,0.249114284110159,0.0690081694358208,0.0994324754614812,0.0376483811406269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.308689155,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.308689155,-0.889611950923704,-3.70991038548685,2.19395692390354e-06,0.92587505026749,11,1.91e-06,-0.648532461267011,-0.603440762332188,1
"2734","#REF!","triatlas","m158_159_1","m158_mn14_n5","19.10.08",-16.9877333333333,-0.0039833333333333,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,100,0,"Estimated from Biovolume","Rainer Kiko",41.190625,"Day",26,529.620789,35,"4",8.224628,0.052547,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468137841130997,0.555496614035369,3.46789981468032,9.60573595888028,14.0913826825947,15.732621687242,9.15395165310627,7.5754268458126,4.17390266815088,1.66770654729508,0.340009326682799,0.262131152102434,0.0287685123816381,0.0259281628893771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.557384057,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-1.557384057,-1.25438800815541,-4.94187278297615,8.37686515675861e-06,0.949864831375455,9,7.63e-06,-1.306249309776,-3.4836642757299,0.999999999999997
"2735","#REF!","triatlas","m158_161_1","m158_mn15_n1","19.10.09",-17.9921,0.0005833333333333,"zooplankton",3,"Zooscan. Multinet","multiple opening-closing devices",NA,NA,200,239984,1000,600,"Estimated from Biovolume","Rainer Kiko",122.5125,"Day",26,520.388855,35,"4",8.219351,0.051953,0,2,NA,NA,NA,NA,NA,NA,"gC m-3 g-1C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0848659656616376,0.742648724695974,2.92577680409658,3.71341370406234,1.65449463104329,1.62690099958161,0.983535218627009,0.900167910393483,0.734356388290704,0.266744333388972,0.521043289577281,0.056362735148668,0.0737175330784209,0.0218745753602161,0.00927346178990682,0.0193652322398473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.887414246,"","zooplankton","zooplankton","3",NA,"dodgerblue","zooplankton",-0.887414246,-0.700372062350273,-3.1324370249506,2.25946026015285e-07,0.919987289800472,13,3.81e-06,-0.535400928584187,-0.573705933278264,0.999999999999998
