ConsecutiveNumber,CruiseID,StationID,Net_index,Date,Longitude,Latitude,target_organisms,target_org_code,Gear,operation_mode,sizerangeminimum_g,sizerangeMax_g,size_range_minimum_micron,size_range_maximum_micron,Catching_Depth_max_m,Catching_Depth_min_m,Biomass_determination,Contact_Person,filtered_volume_m3,day_night,SST_model,primprod,salinity,O2_dissolved,pH,chla_model,nitrate_model,silicate_model,SST_C_insitu,Temperature_C_insitu,Salinity_insitu,Oxygen__umol_kg_insitu,Chlorophyll__mg_m3_insitu,Nitrate__uM_L1_insitu,log_mm3_individual_insitu,-10.2041199826559,-9.90308998699194,-9.60205999132796,-9.30102999566398,-9,-8.69897000433602,-8.39794000867204,-8.09691001300806,-7.79588001734408,-7.4948500216801,-7.19382002601611,-6.89279003035213,-6.59176003468815,-6.29073003902417,-5.98970004336019,-5.68867004769621,-5.38764005203223,-5.08661005636825,-4.78558006070427,-4.48455006504029,-4.1835200693763,-3.88249007371232,-3.58146007804834,-3.28043008238437,-2.97940008672038,-2.6783700910564,-2.37734009539242,-2.07631009972843,-1.77528010406445,-1.47425010840047,-1.17322011273649,-0.872190117072509,-0.571160121408528,-0.270130125744547,0.0308998699194346,0.33192986558341,0.632959861247397,0.933989856911378,1.23501985257536,1.53604984823934,1.83707984390332,2.1381098395673,2.43913983523128,2.74016983089526,3.04119982655924,3.34222982222323,3.64325981788721,3.94428981355119,4.24531980921517,4.54634980487915,4.84737980054313,5.14840979620711,5.4494397918711,5.75046978753507,6.05149978325976,6.35252977892375,slope,Std.Error,minimum,maximum,comment,Conductivity_Mathilde,Salinity_Mathilde,Oxygen_Mathilde,AOU_Mathilde,MLD_Mathilde,Phosphates_Mathilde,Silicates_Mathilde,Temperature_Mathilde,Nitrates_Mathilde,Biomass_phytoplankton__ug_m3,,,,,,,,,,,,,
2870,sn000_tara2010,tara_070_00_e,tara_070_00_e,10.09.22,-3.25583,-20.34533,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,897,1,Estimated,from,Biovolume,Lars,Stemmann,0.28428,Day,22,210,36,4,8.198,0.02829,1,2,19.6448,10.0034146992054,34.9834952326901,167.449996462264,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,55439.3687711421,31965.8669934265,7412.1917679111,4129.04727559309,1855.11805981936,834.063110113683,241.963625898468,289.730725798421,169.752734111351,61.5296217998443,,,,3.87832729861624,,,,,,,,,,,,,,,,-1.0495,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
2871,sn000_tara2010,tara_070_00_f,tara_070_00_f,10.09.22,-3.46682999999999,-20.15467,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,877,1,Estimated,from,Biovolume,Lars,Stemmann,0.29355,Day,22,205.6,36,4,8.198,0.028844,1,2,19.6613,9.85123005714285,34.9682829142857,161.754948571428,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,63170.0814369547,35452.7821158907,8298.78826114528,4671.21326555142,1924.58307641023,660.709246632457,238.435979501192,265.339857432771,75.2121590054661,37.7986156469692,12.1649894369647,9.72967964954874,3.55233738521379,,,,,,,,,,,,,,,,,-1.17055,,,,,4.8979811668396,36.190113067627,0.230400547385216,-2.2395555973053,131.917129516602,0.429732471704483,1.63418686389923,19.5186100006104,0.368429124355316,NaN,,,,
2872,sn000_tara2010,tara_071_00_a,tara_071_00_a,10.09.28,-9.56032999999999,-9.29917,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,819,1,Estimated,from,Biovolume,Lars,Stemmann,0.30282,Day,25,315.86,36,4,8.215,0.028967,1,2,23.7769,10.0618570379436,34.9690735618115,103.309626682986,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,58924.167463232,33962.4632024307,7931.26781234433,5268.69156101517,2146.15065127439,993.375507948695,194.669598071552,214.796658265924,132.157893106696,61.3910186899175,36.3120026279247,3.30468137172817,8.05671851755768,,,,,,,,,,,,,,,,,-1.12231,,,,,5.30935955047607,36.1564903259277,0.213658064603805,-3.78161883354187,58.2545967102051,0.27358865737915,1.5985940694809,23.23291015625,0.179749250411987,NaN,,,,
2873,sn000_tara2010,tara_071_00_b,tara_071_00_b,10.09.28,-9.66667000000001,-9.252,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,907,1,Estimated,from,Biovolume,Lars,Stemmann,0.37595,Day,25,317.8,36,4,8.215,0.028951,1,2,23.7763,9.51579607734806,34.9290291160221,108.142585082872,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,43047.9437276013,23902.1448475204,5320.73858179663,2855.98899384599,1234.11303756936,536.004383572753,117.865851674204,142.398776367969,116.138499409999,43.4629345398491,16.5832347317211,3.67817605830143,,,2.95985729177259,,,,,,,,,,,,,,,-1.04807,,,,,5.30935955047607,36.1564903259277,0.213658064603805,-3.78161883354187,58.2545967102051,0.27358865737915,1.5985940694809,23.23291015625,0.179749250411987,NaN,,,,
2874,sn000_tara2010,tara_072_00_a,tara_072_00_a,10.10.04,-17.91883,-8.76883,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,987,1,Estimated,from,Biovolume,Lars,Stemmann,0.3708,Day,26,242.88,36,4,8.198,0.028879,0,2,25.0288,9.48278197969543,34.9396799492385,125.685549746192,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,41782.8120975894,22021.997143338,4218.0805145013,1842.25528276329,629.715233313112,266.674997154831,77.0194342995722,72.6486610630896,76.9164504779774,15.133327249717,16.6535472330687,4.02111208865871,,,,,,,,,,,,,,,,,,-1.15735,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2875,sn000_tara2010,tara_072_00_b,tara_072_00_b,10.10.05,-17.91267,-8.77633,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,966,1,Estimated,from,Biovolume,Lars,Stemmann,0.23999,Day,26,242.88,36,4,8.198,0.028879,0,2,25.0289,9.57261749740394,34.9435863447559,124.645050363447,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,65576.0181959248,33082.7644918679,5790.35199768956,2697.946638025,939.221599708199,481.745392776542,137.084211905557,137.389017746766,65.1374964509233,,25.2892647902041,4.79592987121651,4.255339401249,13.6950546457489,,,,,,,,,,,,,,,,-1.0359,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2876,sn000_tara2010,tara_072_00_c,tara_072_00_c,10.10.05,-17.93967,-8.7025,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,291,1,Estimated,from,Biovolume,Lars,Stemmann,0.39346,Day,26,242.88,36,4,8.198,0.028938,0,2,25.0277,17.9334106896551,35.8166567241379,142.088455172413,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,28539.8768273316,13881.9621712975,2785.78494786574,1509.50286483362,539.515049732521,272.891716492275,75.8751783357018,85.0299382958753,62.7864795796307,19.2230603617723,16.8545382079925,5.8125338542009,2.88257182598161,,,,,,,,,,,,,,,,,-1.05493,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2877,sn000_tara2010,tara_072_00_d,tara_072_00_d,10.10.06,-17.90333,-8.79867,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,982,1,Estimated,from,Biovolume,Lars,Stemmann,0.31003,Day,26,242.88,36,4,8.198,0.028879,0,2,24.9873,9.49993413265306,34.9404767857142,125.662644897959,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,53222.4311296762,28150.0701402531,4648.81603692857,2398.84625697351,781.313431289784,196.369148765298,84.8252909948337,79.2766150246135,26.8674942993957,19.1544303322348,18.4394745353442,5.95220608118389,9.97098819492944,4.39165012882578,,,,,,,,,,,,,,,,-1.04075,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2878,sn000_tara2010,tara_072_00_e,tara_072_00_e,10.10.06,-17.9045,-8.79733,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,978,1,Estimated,from,Biovolume,Lars,Stemmann,0.31621,Day,26,242.88,36,4,8.198,0.028879,0,2,24.9861,9.50332164790174,34.9441546571136,126.321517400204,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,52883.7072096614,27614.2396408833,4974.16428789762,2309.7335883485,869.968341956924,327.139786144279,79.3602920338714,73.0479670768998,45.8303488573478,44.7072766143654,8.08814322067834,18.0542018554473,,,,,,,,,,,,,,,,,,-1.12217,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2879,sn000_tara2010,tara_072_00_f,tara_072_00_f,10.10.06,-17.90733,-8.796,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,979,1,Estimated,from,Biovolume,Lars,Stemmann,0.28943,Day,26,242.88,36,4,8.198,0.028879,0,2,24.9892,9.49371228249744,34.933259211873,124.171952405322,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,51336.6920608096,27496.3586938132,4948.82616463548,2097.55727822734,762.749291905858,314.21044505103,66.7382852407165,96.5880916574731,33.9769614621637,54.5234124084459,4.71279961382545,8.57893936735592,,,,,,,,,,,,,,,,,,-1.17852,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2880,sn000_tara2010,tara_072_00_g,tara_072_00_g,10.10.06,-17.9065,-8.79533,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,982,1,Estimated,from,Biovolume,Lars,Stemmann,0.28737,Day,26,242.88,36,4,8.198,0.028879,0,2,24.9907,9.54498239795918,34.9402667857142,123.734144897959,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,52137.1193979908,27087.2767085275,4724.05726195473,1970.1949698751,623.124233044463,311.432331434059,41.1318671185191,130.944726238685,30.6047698271129,34.1998491182148,5.56331285995626,3.9846460344151,6.58975162528273,,,,,,,,,,,,,,,,,-1.14155,,,,,5.4261646270752,36.157299041748,0.218770310282707,-7.67620658874512,63.9071159362793,0.160467594861984,1.27530753612518,24.4225997924805,0.0379242748022079,NaN,,,,
2881,sn000_tara2010,tara_073_00_a,tara_073_00_a,10.10.09,-24.33383,-12.50667,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1912,1,Estimated,from,Biovolume,Lars,Stemmann,0.28531,Day,25.918,171.1,36,4,8.2213,0.023,0,1,24.82875,7.05393322867608,34.9457289638932,172.654578231292,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,99055.9459755312,58545.7730944898,11251.6467603697,4176.85614979792,1073.18010703492,410.269466686237,69.9969071895436,91.0806207468775,62.5784174452012,43.5012160149897,18.0569328745425,14.1026366688133,8.40989848751799,3.99476073851441,,,,,,,,,,,,,,,,-1.10507,,,,,5.54431676864624,36.7461128234863,0.201808959245682,-3.18259763717651,60.8769950866699,0.0585296861827374,1.956423163414,24.8847007751465,0.315221667289734,NaN,,,,
2882,sn000_tara2010,tara_073_00_b,tara_073_00_b,10.10.09,-24.45967,-12.51033,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,352,1,Estimated,from,Biovolume,Lars,Stemmann,0.28531,Day,25.978,169.63,36,4,8.2219,0.023,0,1,24.8264,18.1403931428571,36.0223237142857,162.318735714285,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,60573.4766794727,34726.4072797386,7518.08083378757,3274.07345348179,909.930703542271,304.077179872243,62.34864727324,62.0354193913548,21.4050489639788,26.3713068286224,8.22636760756811,6.03628509117758,,,,,,,,,,,,,,,,,,-1.26536,,,,,5.54431676864624,36.7461128234863,0.201808959245682,-3.18259763717651,60.8769950866699,0.0585296861827374,1.956423163414,24.8847007751465,0.315221667289734,NaN,,,,
2883,sn000_tara2010,tara_074_00_a,tara_074_00_a,10.10.12,-28.89167,-16.04017,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,925,1,Estimated,from,Biovolume,Lars,Stemmann,0.42539,Day,25,142.11,37,4,8.2138,0.022,0,1,24.5226,11.3141144095341,35.2256176056338,170.059139219935,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,43538.5464124633,22720.7803918846,4307.55353190966,1887.25751771902,514.979257693381,224.160634898651,46.9674228372612,63.9042590144095,27.9439967034262,9.63924563775624,,8.27582731116069,,,,,,,,,,,,,,,,,,-1.2157,,,,,5.56066131591797,37.1601867675781,0.199019774794579,1.71251380443573,71.6276626586914,0.0746473148465157,1.26362431049347,24.3173999786377,0.494264364242554,NaN,,,,
2884,sn000_tara2010,tara_074_00_b,tara_074_00_b,10.10.12,-28.99083,-16.09617,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,364,1,Estimated,from,Biovolume,Lars,Stemmann,0.23999,Day,25,142.05,37,4,8.2136,0.022,0,1,24.5155,19.3055357734806,36.2559023480663,181.639193370165,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,66155.0558841892,31385.2710405858,5724.32755252155,2531.45825012256,571.637466346398,206.598162596398,46.1929585909068,40.8098162651842,16.835276980743,12.2510992807461,10.4605623419382,,,,4.37728776667642,,,,,,,,,,,,,,,-1.09514,,,,,5.56066131591797,37.1601867675781,0.199019774794579,1.71251380443573,71.6276626586914,0.0746473148465157,1.26362431049347,24.3173999786377,0.494264364242554,NaN,,,,
2885,sn000_tara2010,tara_075_00_a,tara_075_00_a,10.10.14,-32.68017,-18.05617,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,931,1,Estimated,from,Biovolume,Lars,Stemmann,0.42127,Day,26,154.21,37,4,8.1635,0.022179,0,1,25.01875,11.7571924111948,35.2756814854682,178.382347685683,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,90221.9155760665,46272.5176743924,8724.8184880423,3694.27539776329,1028.94292598747,389.709422790405,97.9553483653193,81.1240703124524,48.0378439862517,47.7111980005646,15.3431478061027,3.06123725844441,2.41569987422942,,,,,,,,,,,,,,,,,-1.24773,,,,,5.59251642227173,37.2129096984863,0.205017119646072,-1.58696734905243,74.1056060791016,0.073105551302433,1.5430828332901,24.3638896942139,0.0865398123860359,NaN,,,,
2886,sn000_tara2010,tara_075_00_b,tara_075_00_b,10.10.14,-32.71667,-18.00633,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,357,1,Estimated,from,Biovolume,Lars,Stemmann,0.31312,Day,26,156.7,37,4,8.1636,0.022075,0,1,25.0051,20.5312883426966,36.5029980337078,186.360912921348,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,33630.7968415371,18134.3811283828,3672.98095370141,1545.39758035196,419.288436560703,184.093503786761,61.3428261590091,30.5495244319491,17.6816932233543,3.44607990832364,21.9760795004228,4.25661814267645,,,,,,,,,,,,,,,,,,-1.20698,,,,,5.59251642227173,37.2129096984863,0.205017119646072,-1.58696734905243,74.1056060791016,0.073105551302433,1.5430828332901,24.3638896942139,0.0865398123860359,NaN,,,,
2887,sn000_tara2010,tara_076_00_a,tara_076_00_a,10.10.16,-35.196,-20.94067,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,858,1,Estimated,from,Biovolume,Lars,Stemmann,0.23484,Day,25,199.58,37,4,8.1286,0.026,1,2,23.3393,12.4542048424737,35.2856065344224,191.214615519253,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,71417.969285619,33247.7986281158,6120.56766051808,2521.45274696241,903.400623307082,316.25234770359,75.3760857156302,112.110244083621,30.9896597343301,13.2369472253383,5.02356500370822,,15.2407375535106,,,,,,,,,,,,,,,,,-1.1689,,,,,5.51365900039673,37.0607109069824,0.211574956774712,-3.9049825668335,73.6212768554687,0.158189132809639,1.85530877113342,24.0025100708008,0.329839378595352,NaN,,,,
2888,sn000_tara2010,tara_076_00_b,tara_076_00_b,10.10.16,-35.3215,-20.999,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,333,1,Estimated,from,Biovolume,Lars,Stemmann,0.48925,Day,25,199.18,37,4,8.1269,0.026076,1,2,23.1978,19.5877117824773,36.3259303625377,201.179649546827,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17203.1276684556,8887.48324735376,1774.01083099909,767.212574853678,223.138105841689,125.016625406436,38.1474080161992,43.0043909827166,35.4706030382476,2.47909242647429,,4.5654935893748,,,,,,,,,,,,,,,,,,-1.15506,,,,,5.51365900039673,37.0607109069824,0.211574956774712,-3.9049825668335,73.6212768554687,0.158189132809639,1.85530877113342,24.0025100708008,0.329839378595352,NaN,,,,
2889,sn000_tara2010,tara_076_00_d,tara_076_00_d,10.10.16,-35.36917,-21.0455,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,219,1,Estimated,from,Biovolume,Lars,Stemmann,0.21939,Day,25,198.59,37,4,8.1249,0.026138,1,2,23.1613,21.6036907834101,36.7199071428571,202.264806451612,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,27565.4038669446,16113.2471970914,3689.07387482629,2427.93157262248,1101.2199130809,588.91150517008,129.837559164885,84.317117278249,237.409310780761,141.718991488999,5.20572826645617,5.57295119570071,,,,,,,,,,,,,,,,,,-1.05715,,,,,5.46924495697021,36.9706878662109,0.2142294049263,-4.04567050933838,76.3083267211914,0.139777332544327,2.02028870582581,23.6381912231445,0.314784824848175,NaN,,,,
2890,sn000_tara2010,tara_076_00_e,tara_076_00_e,10.10.16,-35.38733,-21.06217,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,227,0,Estimated,from,Biovolume,Lars,Stemmann,0.24514,Day,25,198.59,37,4,8.1249,0.026138,1,2,23.314,21.5081702222222,36.7041042222222,201.175837777777,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,19475.359034388,10196.4898344174,1901.73198440722,782.779139246124,190.883767940282,59.0638926662397,29.9216046271303,30.8419111465047,23.8016505701768,15.8784406798902,,,,,,,,,,,,,,,,,,,,-1.20663,,,,,5.46924495697021,36.9706878662109,0.2142294049263,-4.04567050933838,76.3083267211914,0.139777332544327,2.02028870582581,23.6381912231445,0.314784824848175,NaN,,,,
2891,sn000_tara2010,tara_076_00_f,tara_076_00_f,10.10.17,-35.1795,-20.93083,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,909,1,Estimated,from,Biovolume,Lars,Stemmann,0.21321,Day,25,199.58,37,4,8.1286,0.026,1,2,23.43905,11.8919376651982,35.2197963105726,190.690239537444,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,69475.8617715846,32305.9131506142,5895.48310309291,2498.04499087683,954.076746103316,314.863297250059,86.7957670609091,59.4909704290815,23.0996970007417,5.0609096238183,,6.57431445072567,6.84469138102331,,,,,,,,,,,,,,,,,-1.20646,,,,,5.51365900039673,37.0607109069824,0.211574956774712,-3.9049825668335,73.6212768554687,0.158189132809639,1.85530877113342,24.0025100708008,0.329839378595352,NaN,,,,
2892,sn000_tara2010,tara_076_00_g,tara_076_00_g,10.10.17,-35.206,-20.94317,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,917,1,Estimated,from,Biovolume,Lars,Stemmann,0.26883,Day,25,199.58,37,4,8.1286,0.026,1,2,23.4817,11.9641289847161,35.2353917030567,190.344584061135,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,57989.3317562654,27379.0437370656,5134.3454761191,2273.80949934117,786.408234083628,256.980506028922,39.5418269609139,56.6267080315138,38.2138389331383,13.701846854535,23.1421747086605,4.45857259808766,,,,,,,,,,,,,,,,,,-1.20846,,,,,5.51365900039673,37.0607109069824,0.211574956774712,-3.9049825668335,73.6212768554687,0.158189132809639,1.85530877113342,24.0025100708008,0.329839378595352,NaN,,,,
2893,sn000_tara2010,tara_076_00_h,tara_076_00_h,10.10.17,-35.2345,-20.95817,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,874,1,Estimated,from,Biovolume,Lars,Stemmann,0.21424,Day,25,199.58,37,4,8.1286,0.026,1,2,23.375,12.5194023482245,35.2989757159221,189.965115120274,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,65505.753128816,31508.787221429,5789.8503881053,2514.51396086549,830.690677345251,284.286837793395,56.6047103049447,80.4627434304491,52.0599213995737,46.1320793338842,,,7.22992527949901,,,,,,,,,,,,,,,,,-1.12132,,,,,5.51365900039673,37.0607109069824,0.211574956774712,-3.9049825668335,73.6212768554687,0.158189132809639,1.85530877113342,24.0025100708008,0.329839378595352,NaN,,,,
2894,sn000_tara2010,tara_076_00_i,tara_076_00_i,10.10.17,-35.26183,-20.97417,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,880,1,Estimated,from,Biovolume,Lars,Stemmann,0.33681,Day,25,199.18,37,4,8.1269,0.026076,1,2,23.3018,12.4833708997722,35.2975257972665,189.246088268792,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,42920.8962183624,20457.1891487685,3707.11989686543,1719.32645629519,530.941643057793,166.224348342575,39.5748095934524,59.6325746417282,3.48774144210393,,6.78663520025685,,,,,,,,,,,,,,,,,,,-1.40927,,,,,5.51365900039673,37.0607109069824,0.211574956774712,-3.9049825668335,73.6212768554687,0.158189132809639,1.85530877113342,24.0025100708008,0.329839378595352,NaN,,,,
2895,sn000_tara2010,tara_077_00_a,tara_077_00_a,10.11.01,-43.8025,-24.5835,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,894,1,Estimated,from,Biovolume,Lars,Stemmann,0.31003,Day,24,409.47,36,5,8.0919,0.032153,1,4,23.052,11.688489193729,35.1700444568869,203.123748040313,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,75573.3524867498,45344.6984242489,10765.2315292612,5792.6778989745,1961.28567801367,683.748224676765,148.024234247517,121.646366697252,54.4276354465694,41.0832075669896,14.3405463979032,6.17680309864999,,,,,,,,,,,,,,,,,,-1.25227,,,,,5.38806009292603,36.4001884460449,0.223212704062462,-7.69155979156494,54.6156120300293,0.192120268940926,4.02763509750366,22.8837909698486,2.02674460411072,NaN,,,,
2896,sn000_tara2010,tara_077_00_b,tara_077_00_b,10.11.01,-43.81967,-24.59617,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,440,1,Estimated,from,Biovolume,Lars,Stemmann,0.39861,Day,24,409.47,36,5,8.0919,0.032153,1,4,22.8445,16.9460858769931,35.8787208428246,203.784607061503,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,34932.3533494976,18917.0621748343,3889.03867342771,1823.44437287374,512.919388086052,202.336526026973,35.6937112703853,37.2677711221515,15.3685904995272,28.1457478244035,,8.51753404912969,2.58898427360639,,,,,,,,,,,,,,,,,-1.1262,,,,,5.38806009292603,36.4001884460449,0.223212704062462,-7.69155979156494,54.6156120300293,0.192120268940926,4.02763509750366,22.8837909698486,2.02674460411072,NaN,,,,
2897,sn000_tara2010,tara_078_00_a,tara_078_00_a,10.11.03,-43.18083,-29.5765,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1017,2,Estimated,from,Biovolume,Lars,Stemmann,0.38934,Day,22,221.94,36,5,8.1181,0.030257,1,2,19.8799,11.4951017224409,35.1292325787401,210.615330216535,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,55312.3129901516,34346.6583325988,8737.67940856579,4585.6698993495,1237.55738857761,384.060025308836,45.1309352812547,47.9321031909666,24.8259458588252,22.7583582544138,7.25058614566144,7.64889602845428,,,,,,,,,,,,,,,,,,-1.27905,,,,,5.04311656951904,36.442310333252,0.234047427773476,-7.63718605041504,63.2414169311523,0.0279231928288937,2.83281016349792,21.1829090118408,0.441697806119919,NaN,,,,
2898,sn000_tara2010,tara_078_00_b,tara_078_00_b,10.11.04,-43.1895,-29.66133,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1016,1,Estimated,from,Biovolume,Lars,Stemmann,0.30694,Night,22,222,36,5,8.1181,0.030203,1,2,20.05535,11.4939127093596,35.128883546798,209.7222591133,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,65481.517272227,37861.5584273865,8278.87129818083,3954.5327994622,1267.00599840202,395.335038676057,54.6037789905601,78.3262381755027,52.663658390466,24.7934230725352,20.0878528214944,,,,,,,,,,,,,,,,,,,-1.25819,,,,,5.04311656951904,36.442310333252,0.234047427773476,-7.63718605041504,63.2414169311523,0.0279231928288937,2.83281016349792,21.1829090118408,0.441697806119919,NaN,,,,
2899,sn000_tara2010,tara_078_00_c,tara_078_00_c,10.11.04,-43.29667,-30.13333,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1036,1,Estimated,from,Biovolume,Lars,Stemmann,0.309,Night,21.546,227.62,36,5,8.1157,0.03073,1,2,,,,,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,66381.158966116,39275.8552752693,9161.8007865221,4131.9554847912,1216.30925635785,326.351601542101,97.263421564252,48.3251209237031,46.4704372110253,47.0307867531807,18.2175805409417,14.3462163730433,6.45865957316016,,,,3.54749595270213,,,,,,,,,,,,,-0.96574,,,,,4.96231174468994,36.3216896057129,0.23596154153347,-7.68307113647461,59.6794471740723,0.0270173810422421,2.40988945960998,20.5846996307373,0.239262595772743,NaN,,,,
2900,sn000_tara2010,tara_078_00_d,tara_078_00_d,10.11.04,-43.29,-30.13817,detritus,+,zooplankton,5,UVP,mounted,on,rosette,,,620,19000,1047,1,Estimated,from,Biovolume,Lars,Stemmann,0.33166,Day,21.579,227.51,36,5,8.1167,0.030804,1,2,19.8419,11.3293297607655,35.1030668899521,209.571150717703,,,mm3,m-3,mm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,56801.7678414098,34565.5451721548,8236.53444193486,3846.89318833289,1053.9865529134,336.045251567255,87.7542717257584,132.568283689834,40.3544551814956,14.6833283811331,,11.748915199631,,,,,,,,,,,,,,,,,,-1.22327,,,,,4.96231174468994,36.3216896057129,0.23596154153347,-7.68307113647461,59.6794471740723,0.0270173810422421,2.40988945960998,20.5846996307373,0.239262595772743,NaN,,,,
