"","ConsecutiveNumber","CruiseID","StationID","Net_index","Date","Longitude","Latitude","target_organisms","target_org_code","Gear","operation_mode","size_range_minimum_g","size_range_maximum_g","size_range_minimum_micrometers","size_range_maximum_micrometers","Catching_Depth_max_m","Catching_Depth_min_m","Biomass_determination","Contact_Person","filtered_volume_m3","day_night","SST","primprod","salinity","O2_dissolved","pH","chla","nitrate","silicate","SST_C_insitu","Temperature__C_insitu","Salinity_insitu","Oxygen__umol_kg_insitu","Chlorophyll__mg_m_3_insitu","Nitrate__uM_L_1_insitu","g_C_individual","X5.68E.14","X1.14E.13","X2.27E.13","X4.55E.13","X9.09E.13","X1.82E.12","X3.64E.12","X7.28E.12","X1.46E.11","X2.91E.11","X5.82E.11","X1.16E.10","X2.33E.10","X4.66E.10","X9.31E.10","X0.00000000186","X0.00000000373","X0.00000000745","X0.0000000149","X0.0000000298","X0.0000000596","X0.000000119","X0.000000238","X0.000000477","X0.000000954","X0.00000191","X0.00000381","X0.00000763","X0.0000153","X0.0000305","X0.000061","X0.000122","X0.000244","X0.000488","X0.000977","X0.00195","X0.00391","X0.00781","X0.0156","X0.0313","X0.0625","X0.125","X0.25","X0.5","X1","X2","X4","X8","X16","X32","X64","X128","X256","X512","X1020","NBSS_slope","Comment","Old_target_organisms","OKtarget_organisms","target_target_org_code_code","log10_1X_chla_insitu","target.org.colour","target_organisms_UVP_NET","slope.clean","new_slopes","rob_reg__slopes","p_values_olsr_slopes","r.square.olsr","ratio_slopes_rr_olsr"
"1027","#REF!","R�a de Vigo (NW Iberia)","21","","2002-05-30",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,13.18,13.18,NA,NA,4.55,NA,"gC m-3",NA,NA,NA,NA,NA,NA,1.61e+09,7.46e+08,201000000,1.51e+08,66100000,30900000,21200000,2710000,629000,406000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.949348296,"","Phytoplankton","phytoplankton","4",0.744292983122676,"forestgreen","phytoplankton",-0.949348296,-1.33213712243006,-1.33737629409079,1.82723221767799e-07,0.971491095211549,1.00393290718539
"1028","#REF!","R�a de Vigo (NW Iberia)","21","","2002-05-30",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,13.18,NA,NA,NA,1.32,NA,"gC m-3",NA,NA,NA,NA,NA,NA,4.97e+08,3.57e+08,166000000,1.12e+08,52100000,12300000,5750000,314000,200000,163000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.011510957,"","Phytoplankton","phytoplankton","4",0.3654879848909,"forestgreen","phytoplankton",-1.011510957,-1.45475680983532,-1.45475680983532,2.05271218751553e-06,0.947933944931281,1
"1029","#REF!","R�a de Vigo (NW Iberia)","22","","2002-07-15",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,13.47,13.47,NA,NA,8.73,NA,"gC m-3",NA,NA,NA,NA,NA,NA,5.14e+08,3.36e+08,192000000,1.21e+08,70900000,23200000,26800000,5010000,2290000,861000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878010778,"","Phytoplankton","phytoplankton","4",0.988112840268352,"forestgreen","phytoplankton",-0.878010778,-1.0173394942315,-1.03228624275097,3.60887523218056e-07,0.966221529529736,1.01469199672697
"1030","#REF!","R�a de Vigo (NW Iberia)","22","","2002-07-15",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,13.47,NA,NA,NA,5.63,NA,"gC m-3",NA,NA,NA,NA,NA,NA,2.04e+08,1.5e+08,70300000,19900000,7090000,4870000,13000000,9570000,2950000,1040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.839341548,"","Phytoplankton","phytoplankton","4",0.821513528404773,"forestgreen","phytoplankton",-0.839341548,-0.757607896743469,-0.758028459029826,0.000107389035016208,0.861287960325368,1.0005551186678
"1031","#REF!","R�a de Vigo (NW Iberia)","23","","2002-07-18",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,17.43,17.43,NA,NA,7.61,NA,"gC m-3",NA,NA,NA,NA,NA,NA,8.41e+08,4.54e+08,210000000,53300000,55900000,24400000,17400000,9810000,3340000,1880000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.009551114,"","Phytoplankton","phytoplankton","4",0.935003151453655,"forestgreen","phytoplankton",-1.009551114,-0.951766170780815,-0.967360229105134,2.58150378025833e-08,0.982502015208908,1.01638433766933
"1032","#REF!","R�a de Vigo (NW Iberia)","23","","2002-07-18",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,17.43,NA,NA,NA,4.57,NA,"gC m-3",NA,NA,NA,NA,NA,NA,4.81e+08,2.58e+08,144000000,56700000,18500000,15500000,20000000,2080000,1020000,791000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.994838224,"","Phytoplankton","phytoplankton","4",0.745855195173729,"forestgreen","phytoplankton",-0.994838224,-1.05756983804583,-1.07838071506022,6.68162141323536e-07,0.960620841684453,1.01967801677555
"1033","#REF!","R�a de Vigo (NW Iberia)","24","","2002-07-22",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,13.5,13.5,NA,NA,2.83,NA,"gC m-3",NA,NA,NA,NA,NA,NA,1e+09,7.06e+08,229000000,1.72e+08,89400000,35300000,18300000,1350000,845000,528000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.983657813,"","Phytoplankton","phytoplankton","4",0.583198773968623,"forestgreen","phytoplankton",-0.983657813,-1.29747511304889,-1.29747511304889,8.2497697253183e-07,0.958498769443421,1
"1034","#REF!","R�a de Vigo (NW Iberia)","24","","2002-07-22",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,13.5,NA,NA,NA,3.78,NA,"gC m-3",NA,NA,NA,NA,NA,NA,6.81e+08,3.65e+08,102000000,20700000,5670000,4610000,7770000,3140000,2000000,893000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.967251425,"","Phytoplankton","phytoplankton","4",0.679427896612119,"forestgreen","phytoplankton",-0.967251425,-1.02085515209297,-1.02398825882653,2.615462909606e-05,0.902111066983824,1.00306910018247
"1035","#REF!","R�a de Vigo (NW Iberia)","25","","2002-07-26",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,0,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,17.08,17.08,NA,NA,3.82,NA,"gC m-3",NA,NA,NA,NA,NA,NA,1.15e+08,1.08e+08,57000000,2.6e+07,12100000,5150000,4290000,1500000,712000,528000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.765492423,"","Phytoplankton","phytoplankton","4",0.68304703823885,"forestgreen","phytoplankton",-0.765492423,-0.945045924168767,-0.945045924168767,6.98471230587582e-09,0.987373839655987,1
"1036","#REF!","R�a de Vigo (NW Iberia)","25","","2002-07-26",-9.4718,42.1409,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,10,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",15,1063.86023,35,"5",8.229122,0.085631,2,0,17.08,NA,NA,NA,7.97,NA,"gC m-3",NA,NA,NA,NA,NA,NA,1.47e+08,1.32e+08,47700000,37500000,7720000,5260000,4460000,3330000,10100000,5610000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.856086203,"","Phytoplankton","phytoplankton","4",0.952792443044092,"forestgreen","phytoplankton",-0.856086203,-0.590044017366779,-0.590044017366779,0.00125792643805792,0.746888829122304,1
"1037","#REF!","Trynitrop","323","","11/07/2022",-25.4408,25.5986,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",23,298.045715,37,"5",8.234,0.028998,0,1,24.46,24.46,NA,NA,0.19,0.12,"gC m-3",NA,NA,NA,NA,NA,NA,5e+07,14300000,2320000,1600000,1140000,386000,173000,48600,5060,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.558412838,"","Phytoplankton","phytoplankton","4",0.0755469613925307,"forestgreen","phytoplankton",-1.558412838,-1.4812417189724,-1.48174575890405,1.80958071439837e-07,0.971559995948021,1.000340282025
"1038","#REF!","Trynitrop","324","","11/07/2022",-29.4969,25.5989,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",23,268.998352,37,"5",8.242163,0.026,0,1,24.25,24.25,NA,NA,0.12,0.1,"gC m-3",NA,NA,NA,NA,NA,NA,1.07e+08,81100000,3320000,2180000,1330000,449000,300000,48600,201000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.222256594,"","Phytoplankton","phytoplankton","4",0.0492180226701817,"forestgreen","phytoplankton",-1.222256594,-1.23201670561068,-1.23201670561068,3.15136089785086e-05,0.897493428424737,1
"1039","#REF!","Trynitrop","325","","11/07/2022",-34.0701,25.5941,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",23.898308,216.658981,37,"4",8.255119,0.024,0,1,34.62,34.62,NA,NA,0.12,0.03,"gC m-3",NA,NA,NA,NA,NA,NA,1.09e+08,62700000,21200000,14600000,1390000,708000,579000,73500,722,21800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.503028707,"","Phytoplankton","phytoplankton","4",0.0492180226701817,"forestgreen","phytoplankton",-1.503028707,-1.70503828422079,-1.52452569225918,4.80658259532012e-05,0.886224920474548,0.894129889262802
"1040","#REF!","Trynitrop","326","","11/07/2022",-38.1591,26.0001,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24,216.456055,37,"4",8.258986,0.023954,0.980008,1,25.23,25.23,NA,NA,0.12,0.07,"gC m-3",NA,NA,NA,NA,NA,NA,53300000,27900000,3230000,17800000,5500000,2090000,768000,146000,18200,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.426596298,"","Phytoplankton","phytoplankton","4",0.0492180226701817,"forestgreen","phytoplankton",-1.426596298,-1.51048941555454,-1.51048941555454,7.84478192020741e-05,0.871611696114298,1
"1041","#REF!","Trynitrop","327","","11/07/2022",-34.546,23.2611,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24,233.605911,37,"4",8.258064,0.025,0,1,25.99,25.99,NA,NA,0.15,0.13,"gC m-3",NA,NA,NA,NA,NA,NA,1.02e+08,18200000,6010000,3300000,3290000,2690000,1310000,187000,115000,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.210443054,"","Phytoplankton","phytoplankton","4",0.0606978403536116,"forestgreen","phytoplankton",-1.210443054,-1.11816950514592,-1.11816950514592,3.05073665846954e-06,0.942544931219774,1
"1042","#REF!","Trynitrop","328","","11/07/2022",-31.4104,20.5537,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24,281.302185,37,"4",8.243077,0.02799,0,1,25.65,25.65,NA,NA,0.18,0.06,"gC m-3",NA,NA,NA,NA,NA,NA,1.02e+08,90700000,38100000,7490000,2940000,1110000,472000,24900,2880,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52327644,"","Phytoplankton","phytoplankton","4",0.0718820073061254,"forestgreen","phytoplankton",-1.52327644,-1.88997982126963,-1.92639911779894,6.83841315086059e-07,0.960392762980505,1.01926967479729
"1043","#REF!","Trynitrop","329","","11/07/2022",-29.0539,18.2434,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24,335.541992,36,"4",8.229977,0.031289,0.973352,1,25.04,25.04,NA,NA,0.2,0.12,"gC m-3",NA,NA,NA,NA,NA,NA,1.03e+08,53100000,16400000,15100000,3360000,1160000,476000,83700,13000,2640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.441364266,"","Phytoplankton","phytoplankton","4",0.0791812460476248,"forestgreen","phytoplankton",-1.441364266,-1.67213628181794,-1.67213628181794,2.75152370186636e-07,0.968428956479502,1
"1044","#REF!","Trynitrop","330","","11/07/2022",-28.4272,14.2602,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",25,511.322144,36,"4",8.230904,0.03462,0,1,25.78,25.78,NA,NA,0.23,0.04,"gC m-3",NA,NA,NA,NA,NA,NA,1.06e+08,62300000,19300000,3410000,2650000,623000,351000,29700,7940,2640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.611582638,"","Phytoplankton","phytoplankton","4",0.0899051114393979,"forestgreen","phytoplankton",-1.611582638,-1.73906931227916,-1.74614401749251,2.99363965920319e-08,0.981843143161223,1.00406809847278
"1045","#REF!","Trynitrop","331","","11/07/2022",-28.0006,11.1015,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",26,450.699768,35.002441,"4",8.248741,0.034723,0,1.988346,26.59,26.59,NA,NA,0.29,0.1,"gC m-3",NA,NA,NA,NA,NA,NA,70100000,49500000,21700000,7420000,3130000,1180000,738000,157000,8670,66300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.417028782,"","Phytoplankton","phytoplankton","4",0.110589710299249,"forestgreen","phytoplankton",-1.417028782,-1.3623984082459,-1.25026166499835,6.98053331847669e-06,0.929433745879568,0.917691665984891
"1046","#REF!","Trynitrop","332","","11/07/2022",-29.0021,7.2376,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27,387.749481,35,"4",8.27269,0.034248,0,1,27.75,27.75,NA,NA,0.22,0.18,"gC m-3",NA,NA,NA,NA,NA,NA,75500000,37800000,18100000,14600000,7660000,1810000,1140000,273000,18700,7910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.394711674,"","Phytoplankton","phytoplankton","4",0.0863598306747482,"forestgreen","phytoplankton",-1.394711674,-1.45034185508693,-1.45034185508693,4.9908903033595e-06,0.935072407062295,1
"1047","#REF!","Trynitrop","333","","11/07/2022",-29,3.27,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27,382.358398,35,"4",8.241429,0.035941,0,1,26.9,26.9,NA,NA,0.2,0.12,"gC m-3",NA,NA,NA,NA,NA,NA,67600000,73100000,10500000,13400000,7560000,906000,442000,97800,30400,13200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.370132256,"","Phytoplankton","phytoplankton","4",0.0791812460476248,"forestgreen","phytoplankton",-1.370132256,-1.46162399378323,-1.46395672294839,3.66914524794373e-07,0.966081862697228,1.00159598444955
"1048","#REF!","Trynitrop","334","","11/07/2022",-29.0105,3.1724,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27,382.23468,35,"4",8.240339,0.035954,0,1,26.91,26.91,NA,NA,0.17,0.1,"gC m-3",NA,NA,NA,NA,NA,NA,46700000,21400000,3550000,2170000,1e+06,364000,188000,5480,5060,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.607305742,"","Phytoplankton","phytoplankton","4",0.0681858617461616,"forestgreen","phytoplankton",-1.607305742,-1.66002465361889,-1.64163950531215,3.93622260751873e-07,0.965482932692995,0.988924773938346
"1049","#REF!","Trynitrop","335","","11/07/2022",-28.5981,-0.2009,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27,444.026184,35,"4",8.236794,0.041805,0,1,26.59,26.59,NA,NA,0.15,0.11,"gC m-3",NA,NA,NA,NA,NA,NA,54100000,33100000,4900000,3410000,808000,479000,231000,39600,8670,2640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.516304584,"","Phytoplankton","phytoplankton","4",0.0606978403536116,"forestgreen","phytoplankton",-1.516304584,-1.57242267832781,-1.57745110032469,1.7871724153933e-08,0.984036465368698,1.00319788188391
"1050","#REF!","Trynitrop","336","","11/07/2022",-28.5968,-4.4005,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27,332.732086,36,"4",8.254438,0.030191,0,1,26.65,26.65,NA,NA,0.11,0.11,"gC m-3",NA,NA,NA,NA,NA,NA,4010000,3760000,3000000,1190000,1110000,456000,329000,72700,40700,5940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.341785044,"","Phytoplankton","phytoplankton","4",0.0453229787866575,"forestgreen","phytoplankton",-1.341785044,-0.994123169391487,-0.950820826685987,1.11279338164848e-05,0.920781399942401,0.956441672381495
"1051","#REF!","Trynitrop","336","","11/07/2022",-28.5968,-4.4005,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,120,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",27,332.732086,36,"4",8.254438,0.030191,0,1,26.65,22.52,NA,NA,0.52,NA,"gC m-3",NA,NA,NA,NA,NA,NA,5850000,5370000,4900000,3440000,1540000,634000,347000,100000,9390,2640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.397078887,"","Phytoplankton","phytoplankton","4",0.181843587944773,"forestgreen","phytoplankton",-1.397078887,-1.23326444375818,-1.23326444375818,4.6198688888368e-05,0.887332488288873,1
"1052","#REF!","Trynitrop","338","","11/07/2022",-28.5974,-16.3476,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",25,141.780975,37,"4",8.214071,0.022,0,1,24.88,24.88,NA,NA,0.08,0.11,"gC m-3",NA,NA,NA,NA,NA,NA,37600000,2720000,3610000,2050000,1330000,572000,532000,3140,39300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.493670088,"","Phytoplankton","phytoplankton","4",0.0334237554869497,"forestgreen","phytoplankton",-1.493670088,-1.27135279544665,-1.14506954426593,0.00156704292935504,0.781181595551644,0.900670174610069
"1053","#REF!","Trynitrop","338","","11/07/2022",-28.5974,-16.3476,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,150,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",25,141.780975,37,"4",8.214071,0.022,0,1,24.88,22.97,NA,NA,0.37,NA,"gC m-3",NA,NA,NA,NA,NA,NA,8100000,6e+06,2870000,1240000,545000,46900,29300,3140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.762569218,"","Phytoplankton","phytoplankton","4",0.136720567156407,"forestgreen","phytoplankton",-1.762569218,-1.62797452231315,-1.62797452231315,5.20585152759152e-05,0.945359839969537,1
"1054","#REF!","Trynitrop","340","","11/07/2022",-28.5977,-24.5542,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24,190.035965,36,"4",8.25455,0.02366,1,1,23.64,23.64,NA,NA,0.13,0.12,"gC m-3",NA,NA,NA,NA,NA,NA,18300000,6010000,4100000,2140000,1240000,550000,198000,77400,33500,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.557081833,"","Phytoplankton","phytoplankton","4",0.0530784434834197,"forestgreen","phytoplankton",-1.557081833,-1.36585603712298,-1.14415910111585,2.53290494634032e-05,0.902884663325653,0.837686454515287
"1055","#REF!","Trynitrop","340","","11/07/2022",-28.5977,-24.5542,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,120,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",24,190.035965,36,"4",8.25455,0.02366,1,1,23.64,21.15,NA,NA,0.39,NA,"gC m-3",NA,NA,NA,NA,NA,NA,3760000,2790000,1310000,746000,310000,264000,140000,41900,1440,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.590136824,"","Phytoplankton","phytoplankton","4",0.143014800254095,"forestgreen","phytoplankton",-1.590136824,-1.33967994370541,-1.33967994370541,3.80544296673621e-05,0.892602253481778,1
"1056","#REF!","Trynitrop","342","","11/07/2022",-29,-33.02,"phytoplankton",4,"Niskin Bottles","",NA,NA,0.5,150,5,NA,"Estimated from Biovolume","Cristina Gonz�lez",NA,"",19,201.646622,35,"5",8.30798,0.029197,3,2,19.36,19.36,NA,NA,0.1,0.11,"gC m-3",NA,NA,NA,NA,NA,NA,1.48e+08,2.7e+07,10100000,1190000,604000,201000,216000,785,722,663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.753527716,"","Phytoplankton","phytoplankton","4",0.0413926851582251,"forestgreen","phytoplankton",-1.753527716,-2.08242491117108,-2.06239315624256,2.98769406475285e-06,0.942842295775586,0.99038056314969
